ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1983-12-01,17.9368998795093,10.115337094231325,17.18368915470834,17.9368998795093,17.9368998795093,-4.327546012591399,-4.327546012591399,-4.327546012591399,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.5484205106163637,0.5484205106163637,0.5484205106163637,0.007346495832710236,0.007346495832710236,0.007346495832710236,2.202450015475367,2.202450015475367,2.202450015475367,0.0,0.0,0.0,13.609353866917903
1983-12-02,17.936951722743277,9.943167275077943,16.87826047125181,17.936951722743277,17.936951722743277,-4.464543931210635,-4.464543931210635,-4.464543931210635,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.36850766012121083,0.36850766012121083,0.36850766012121083,-0.01820743553315022,-0.01820743553315022,-0.01820743553315022,2.2709188787171457,2.2709188787171457,2.2709188787171457,0.0,0.0,0.0,13.472407791532643
1983-12-03,17.937003565977253,9.813204710819004,17.089747799598126,17.937003565977253,17.937003565977253,-4.717721958422189,-4.717721958422189,-4.717721958422189,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.09168197990759157,0.09168197990759157,0.09168197990759157,-0.05800461123840696,-0.05800461123840696,-0.05800461123840696,2.3343637074244667,2.3343637074244667,2.3343637074244667,0.0,0.0,0.0,13.219281607555065
1983-12-04,17.937055409211226,9.540416447053286,16.402793506801643,17.937055409211226,17.937055409211226,-4.943661176488033,-4.943661176488033,-4.943661176488033,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.0933617713634899,-0.0933617713634899,-0.0933617713634899,-0.15676295051012898,-0.15676295051012898,-0.15676295051012898,2.3922265799014264,2.3922265799014264,2.3922265799014264,0.0,0.0,0.0,12.993394232723194
1983-12-05,17.9371072524452,9.705887333495085,16.437574015585017,17.9371072524452,17.9371072524452,-4.736841086002578,-4.736841086002578,-4.736841086002578,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.08630759370865765,-0.08630759370865765,-0.08630759370865765,-0.008870238139264814,-0.008870238139264814,-0.008870238139264814,2.4440997803611846,2.4440997803611846,2.4440997803611846,0.0,0.0,0.0,13.200266166442624
1983-12-06,17.937159095679174,9.724272992511125,16.901547788988864,17.937159095679178,17.937159095679178,-4.48063524993632,-4.48063524993632,-4.48063524993632,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.04134790997270395,0.04134790997270395,0.04134790997270395,0.07404030250377458,0.07404030250377458,0.07404030250377458,2.489739572103041,2.489739572103041,2.489739572103041,0.0,0.0,0.0,13.456523845742854
1983-12-07,17.93721093891315,10.514764936030316,17.1474306653525,17.93721093891315,17.93721093891315,-4.275374682924803,-4.275374682924803,-4.275374682924803,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.12085480078959765,0.12085480078959765,0.12085480078959765,0.16045843708449486,0.16045843708449486,0.16045843708449486,2.5290751137169436,2.5290751137169436,2.5290751137169436,0.0,0.0,0.0,13.661836255988348
1983-12-08,17.937262782147126,9.851984779633836,17.18333473292156,17.937262782147126,17.937262782147126,-4.467514895363238,-4.467514895363238,-4.467514895363238,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.048689408016698105,0.048689408016698105,0.048689408016698105,0.007346495832728565,0.007346495832728565,0.007346495832728565,2.562212235303175,2.562212235303175,2.562212235303175,0.0,0.0,0.0,13.469747886783889
1983-12-09,17.937314625381102,10.060321588590554,16.96523816624334,17.937314625381102,17.937314625381102,-4.63059187628154,-4.63059187628154,-4.63059187628154,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.11605334806045237,-0.11605334806045237,-0.11605334806045237,-0.01820743553313531,-0.01820743553313531,-0.01820743553313531,2.5894319418278897,2.5894319418278897,2.5894319418278897,0.0,0.0,0.0,13.306722749099563
1983-12-10,17.937366468615075,9.449278808693181,16.74048453729113,17.937366468615075,17.937366468615075,-4.743042454527986,-4.743042454527986,-4.743042454527986,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.21045847382971358,-0.21045847382971358,-0.21045847382971358,-0.058004611238461415,-0.058004611238461415,-0.058004611238461415,2.61118366505603,2.61118366505603,2.61118366505603,0.0,0.0,0.0,13.194324014087089
1983-12-11,17.93741831184905,9.641596960746835,16.74837652302909,17.93741831184905,17.93741831184905,-4.740352554299924,-4.740352554299924,-4.740352554299924,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.1259000088178328,-0.1259000088178328,-0.1259000088178328,-0.15676295051018105,-0.15676295051018105,-0.15676295051018105,2.62807343954393,2.62807343954393,2.62807343954393,0.0,0.0,0.0,13.197065757549126
1983-12-12,17.937470155083027,10.152049883847866,17.074122524466656,17.937470155083027,17.937470155083027,-4.369088149995433,-4.369088149995433,-4.369088149995433,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.08469779518841637,0.08469779518841637,0.08469779518841637,-0.008870238139287612,-0.008870238139287612,-0.008870238139287612,2.6408473274712803,2.6408473274712803,2.6408473274712803,0.0,0.0,0.0,13.568382005087594
1983-12-13,17.937521998317,10.372380030717192,17.248393025515437,17.937521998316996,17.937521998316996,-4.110290014562512,-4.110290014562512,-4.110290014562512,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.2510621601474306,0.2510621601474306,0.2510621601474306,0.0740403025037429,0.0740403025037429,0.0740403025037429,2.6503705573021543,2.6503705573021543,2.6503705573021543,0.0,0.0,0.0,13.827231983754487
1983-12-14,17.937573841550975,10.40921546192768,17.213638656234302,17.937573841550975,17.937573841550975,-4.029780118723229,-4.029780118723229,-4.029780118723229,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.2379215103921148,0.2379215103921148,0.2379215103921148,0.16045843708451932,0.16045843708451932,0.16045843708451932,2.657602968315976,2.657602968315976,2.657602968315976,0.0,0.0,0.0,13.907793722827746
1983-12-15,17.937625684784948,10.095754037697112,17.157225426658734,17.937625684784948,17.937625684784948,-4.3532523466347754,-4.3532523466347754,-4.3532523466347754,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.061592728820074334,0.061592728820074334,0.061592728820074334,0.007346495832746894,0.007346495832746894,0.007346495832746894,2.663571463228244,2.663571463228244,2.663571463228244,0.0,0.0,0.0,13.584373338150172
1983-12-16,17.937677528018924,9.804853322917157,17.01655380135826,17.937677528018924,17.937677528018924,-4.570365977220604,-4.570365977220604,-4.570365977220604,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.13573576837845336,-0.13573576837845336,-0.13573576837845336,-0.018207435533120396,-0.018207435533120396,-0.018207435533120396,2.669340261206811,2.669340261206811,2.669340261206811,0.0,0.0,0.0,13.36731155079832
1983-12-17,17.9377293712529,9.831128348956767,16.843799558906966,17.9377293712529,17.9377293712529,-4.69133068292076,-4.69133068292076,-4.69133068292076,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.2235428480984923,-0.2235428480984923,-0.2235428480984923,-0.05800461123844744,-0.05800461123844744,-0.05800461123844744,2.67597981093202,2.67597981093202,2.67597981093202,0.0,0.0,0.0,13.246398688332139
1983-12-18,17.937781214486876,9.651273051876498,16.709466384385433,17.937781214486876,17.937781214486876,-4.755839902570337,-4.755839902570337,-4.755839902570337,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.19784918349373798,-0.19784918349373798,-0.19784918349373798,-0.15676295051017441,-0.15676295051017441,-0.15676295051017441,2.6845352659494157,2.6845352659494157,2.6845352659494157,0.0,0.0,0.0,13.181941311916539
1983-12-19,17.937833057720848,9.901845106080739,16.838897224516426,17.937833057720848,17.937833057720848,-4.564993317759096,-4.564993317759096,-4.564993317759096,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.166355486240749,-0.166355486240749,-0.166355486240749,-0.00887023813935797,-0.00887023813935797,-0.00887023813935797,2.695995441136852,2.695995441136852,2.695995441136852,0.0,0.0,0.0,13.372839739961751
1983-12-20,17.937884900954824,10.096264313926184,16.926279736195447,17.93788490095482,17.93788490095482,-4.526260790214254,-4.526260790214254,-4.526260790214254,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.22580121731743966,-0.22580121731743966,-0.22580121731743966,0.07404030250371953,0.07404030250371953,0.07404030250371953,2.7112631591153065,2.7112631591153065,2.7112631591153065,0.0,0.0,0.0,13.41162411074057
1983-12-21,17.9379367441888,9.89866821523266,16.914735383510628,17.9379367441888,17.9379367441888,-4.551262877607465,-4.551262877607465,-4.551262877607465,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.3570861392762318,-0.3570861392762318,-0.3570861392762318,0.160458437084505,0.160458437084505,0.160458437084505,2.731127859100102,2.731127859100102,2.731127859100102,0.0,0.0,0.0,13.386673866581335
1983-12-22,17.937988587422776,9.880888665394988,16.63846911284112,17.937988587422776,17.937988587422776,-4.764187801445271,-4.764187801445271,-4.764187801445271,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.44201254176797605,-0.44201254176797605,-0.44201254176797605,0.007346495832765223,0.007346495832765223,0.007346495832765223,2.75624127900578,2.75624127900578,2.75624127900578,0.0,0.0,0.0,13.173800785977505
1983-12-23,17.93804043065675,9.805814317738031,16.697517434424203,17.93804043065675,17.93804043065675,-4.699277078929966,-4.699277078929966,-4.699277078929966,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.38240354518173314,-0.38240354518173314,-0.38240354518173314,-0.018207435533105498,-0.018207435533105498,-0.018207435533105498,2.787096936300713,2.787096936300713,2.787096936300713,0.0,0.0,0.0,13.238763351726782
1983-12-24,17.938092273890724,9.964255967906277,16.907814997436375,17.938092273890724,17.938092273890724,-4.520192953402558,-4.520192953402558,-4.520192953402558,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.2004393342050611,-0.2004393342050611,-0.2004393342050611,-0.05800461123850688,-0.05800461123850688,-0.05800461123850688,2.8240140265568505,2.8240140265568505,2.8240140265568505,0.0,0.0,0.0,13.417899320488168
1983-12-25,17.938144117124697,9.88385795689644,17.100293595945665,17.938144117124697,17.938144117124697,-4.394109186151105,-4.394109186151105,-4.394109186151105,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.018709435005316435,-0.018709435005316435,-0.018709435005316435,-0.1567629505101753,-0.1567629505101753,-0.1567629505101753,2.867126233880227,2.867126233880227,2.867126233880227,0.0,0.0,0.0,13.544034930973591
1983-12-26,17.938195960358673,10.243913024816667,17.36177887410298,17.938195960358673,17.938195960358673,-4.1177636584711905,-4.1177636584711905,-4.1177636584711905,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.06049380620842714,0.06049380620842714,0.06049380620842714,-0.008870238139404551,-0.008870238139404551,-0.008870238139404551,2.916375807975627,2.916375807975627,2.916375807975627,0.0,0.0,0.0,13.820432301887482
1983-12-27,17.93824780359265,10.652088701973955,17.438485071758787,17.938247803592645,17.938247803592645,-3.9850398474213624,-3.9850398474213624,-3.9850398474213624,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.055169772110887486,0.055169772110887486,0.055169772110887486,0.07404030250368784,0.07404030250368784,0.07404030250368784,2.9715131124799026,2.9715131124799026,2.9715131124799026,0.0,0.0,0.0,13.953207956171287
1983-12-28,17.93829964682662,10.714544349709092,17.711128331838836,17.93829964682662,17.93829964682662,-3.8127676343282593,-3.8127676343282593,-3.8127676343282593,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.08043527043187339,0.08043527043187339,0.08043527043187339,0.1604584370844916,0.1604584370844916,0.1604584370844916,3.0321016926712163,3.0321016926712163,3.0321016926712163,0.0,0.0,0.0,14.125532012498361
1983-12-29,17.938351490060597,10.889661314593008,17.645388457167904,17.938351490060597,17.938351490060597,-3.7586677151176615,-3.7586677151176615,-3.7586677151176615,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.2222200713498379,0.2222200713498379,0.2222200713498379,0.007346495832758049,0.007346495832758049,0.007346495832758049,3.0975287522155823,3.0975287522155823,3.0975287522155823,0.0,0.0,0.0,14.179683774942935
1983-12-30,17.938403333294573,10.987611157972852,18.045659422966224,17.938403333294573,17.938403333294573,-3.503643748635478,-3.503643748635478,-3.503643748635478,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.43330594863073596,0.43330594863073596,0.43330594863073596,-0.018207435533193615,-0.018207435533193615,-0.018207435533193615,3.1670207727828203,3.1670207727828203,3.1670207727828203,0.0,0.0,0.0,14.434759584659096
1983-12-31,17.93845517652855,11.274868578825878,18.091134338963307,17.93845517652855,17.93845517652855,-3.344161737980124,-3.344161737980124,-3.344161737980124,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.5599420461421105,0.5599420461421105,0.5599420461421105,-0.05800461123841951,-0.05800461123841951,-0.05800461123841951,3.239663861632027,3.239663861632027,3.239663861632027,0.0,0.0,0.0,14.594293438548426
1984-01-01,17.938507019762522,10.785949254707065,17.6477470993598,17.938507019762522,17.938507019762522,-3.446877839443467,-3.446877839443467,-3.446877839443467,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.48121987067327054,0.48121987067327054,0.48121987067327054,-0.15676295051016867,-0.15676295051016867,-0.15676295051016867,3.3144282749092717,3.3144282749092717,3.3144282749092717,0.0,0.0,0.0,14.491629180319055
1984-01-02,17.938558862996498,11.264767228832898,17.915501645514603,17.938558862996498,17.938558862996498,-3.4742023492263945,-3.4742023492263945,-3.4742023492263945,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.2302344810509398,0.2302344810509398,0.2302344810509398,-0.00887023813928872,-0.00887023813928872,-0.00887023813928872,3.3901964423777953,3.3901964423777953,3.3901964423777953,0.0,0.0,0.0,14.464356513770102
1984-01-03,17.93861070623047,11.014209025291589,17.55806739384202,17.93861070623047,17.93861070623047,-3.568290980285159,-3.568290980285159,-3.568290980285159,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.022361964415213934,-0.022361964415213934,-0.022361964415213934,0.07404030250376921,0.07404030250376921,0.07404030250376921,3.4657937161421253,3.4657937161421253,3.4657937161421253,0.0,0.0,0.0,14.370319725945311
1984-01-04,17.93866254946445,11.08061122258668,18.115647501011793,17.93866254946445,17.93866254946445,-3.498573049495149,-3.498573049495149,-3.498573049495149,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.11328943668940711,-0.11328943668940711,-0.11328943668940711,0.16045843708451604,0.16045843708451604,0.16045843708451604,3.5400209846255826,3.5400209846255826,3.5400209846255826,0.0,0.0,0.0,14.4400894999693
1984-01-05,17.938714392698422,10.941553714266258,17.5977744783601,17.938714392698422,17.938714392698422,-3.4941819278738464,-3.4941819278738464,-3.4941819278738464,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.02745362517626231,-0.02745362517626231,-0.02745362517626231,0.007346495832776378,0.007346495832776378,0.007346495832776378,3.6116882359854805,3.6116882359854805,3.6116882359854805,0.0,0.0,0.0,14.444532464824576
1984-01-06,17.9387662359324,11.128581579791392,18.04893609886281,17.9387662359324,17.9387662359324,-3.3273790609138834,-3.3273790609138834,-3.3273790609138834,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.096943285144508,0.096943285144508,0.096943285144508,-0.01820743553310656,-0.01820743553310656,-0.01820743553310656,3.679648123990555,3.679648123990555,3.679648123990555,0.0,0.0,0.0,14.611387175018514
1984-01-07,17.93881807916637,11.186903626665675,18.153580456544418,17.93881807916637,17.93881807916637,-3.296991136582522,-3.296991136582522,-3.296991136582522,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.10394792409332657,0.10394792409332657,0.10394792409332657,-0.05800461123841051,-0.05800461123841051,-0.05800461123841051,3.7428285850784024,3.7428285850784024,3.7428285850784024,0.0,0.0,0.0,14.64182694258385
1984-01-08,17.938869922400343,11.006439338720073,17.86729786777517,17.938869922400343,17.938869922400343,-3.4738262193717095,-3.4738262193717095,-3.4738262193717095,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.0315638123921794,-0.0315638123921794,-0.0315638123921794,-0.1567629505102132,-0.1567629505102132,-0.1567629505102132,3.800263578046523,3.800263578046523,3.800263578046523,0.0,0.0,0.0,14.465043703028634
1984-01-09,17.938921765634323,10.949998113201989,17.964957447757236,17.938921765634323,17.938921765634323,-3.425504810707521,-3.425504810707521,-3.425504810707521,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.18199260505865103,-0.18199260505865103,-0.18199260505865103,-0.0088702381393353,-0.0088702381393353,-0.0088702381393353,3.8511210670063063,3.8511210670063063,3.8511210670063063,0.0,0.0,0.0,14.513416954926802
1984-01-10,17.938973608868295,11.190261234680925,17.96620619051086,17.938973608868295,17.938973608868295,-3.308305769124139,-3.308305769124139,-3.308305769124139,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.19131047962040276,-0.19131047962040276,-0.19131047962040276,0.07404030250373753,0.07404030250373753,0.07404030250373753,3.894727442508367,3.894727442508367,3.894727442508367,0.0,0.0,0.0,14.630667839744156
1984-01-11,17.93902545210227,11.221287461786,18.296922367546667,17.93902545210227,17.93902545210227,-3.021614967101788,-3.021614967101788,-3.021614967101788,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.026898042729457537,-0.026898042729457537,-0.026898042729457537,0.1604584370845405,0.1604584370845405,0.1604584370845405,3.930587673058969,3.930587673058969,3.930587673058969,0.0,0.0,0.0,14.917410485000483
1984-01-12,17.939077295336244,11.772680588711925,18.396466220522615,17.93907729533624,17.93907729533624,-2.935411341535239,-2.935411341535239,-2.935411341535239,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.18460460027474432,0.18460460027474432,0.18460460027474432,0.007346495832794707,0.007346495832794707,0.007346495832794707,3.9584005968730622,3.9584005968730622,3.9584005968730622,0.0,0.0,0.0,15.003665953801004
1984-01-13,17.939129138570223,11.772097258640478,18.509936352985584,17.939129138570223,17.939129138570223,-2.8559551092512083,-2.8559551092512083,-2.8559551092512083,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.26994646245319776,0.26994646245319776,0.26994646245319776,-0.01820743553309167,-0.01820743553309167,-0.01820743553309167,3.978068898344526,3.978068898344526,3.978068898344526,0.0,0.0,0.0,15.083174029319014
1984-01-14,17.939180981804196,11.572012607743385,18.405598994111152,17.939180981804196,17.939180981804196,-2.9911879594745017,-2.9911879594745017,-2.9911879594745017,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.16287622471064953,0.16287622471064953,0.16287622471064953,-0.058004611238396536,-0.058004611238396536,-0.058004611238396536,3.9897034615690856,3.9897034615690856,3.9897034615690856,0.0,0.0,0.0,14.947993022329694
1984-01-15,17.93923282503817,11.270273801657833,18.147419454226743,17.93923282503817,17.93923282503817,-3.293607818268383,-3.293607818268383,-3.293607818268383,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.04470378340098738,-0.04470378340098738,-0.04470378340098738,-0.15676295051015537,-0.15676295051015537,-0.15676295051015537,3.9936219501586,3.9936219501586,3.9936219501586,0.0,0.0,0.0,14.645625006769789
1984-01-16,17.939284668272144,11.086876109887704,17.92560846379493,17.939284668272144,17.939284668272144,-3.3014007334255977,-3.3014007334255977,-3.3014007334255977,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.19710908488168474,-0.19710908488168474,-0.19710908488168474,-0.008870238139195685,-0.008870238139195685,-0.008870238139195685,3.9903416241111227,3.9903416241111227,3.9903416241111227,0.0,0.0,0.0,14.637883934846545
1984-01-17,17.93933651150612,11.323468673982486,17.995268087446227,17.93933651150612,17.93933651150612,-3.2507639458349824,-3.2507639458349824,-3.2507639458349824,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.2196077799012795,-0.2196077799012795,-0.2196077799012795,0.07404030250369749,0.07404030250369749,0.07404030250369749,3.9805665660784393,3.9805665660784393,3.9805665660784393,0.0,0.0,0.0,14.688572565671137
1984-01-18,17.939388354740096,11.440147202978295,18.388166180049264,17.939388354740096,17.939388354740096,-3.1349896960658485,-3.1349896960658485,-3.1349896960658485,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.1748547450752298,-0.1748547450752298,-0.1748547450752298,0.1604584370845649,0.1604584370845649,0.1604584370845649,3.965169646440655,3.965169646440655,3.965169646440655,0.0,0.0,0.0,14.804398658674248
1984-01-19,17.93944019797407,11.259149329515354,18.41157039019223,17.939440197974065,17.939440197974065,-3.3159310730299714,-3.3159310730299714,-3.3159310730299714,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.18268423905258865,-0.18268423905258865,-0.18268423905258865,0.007346495832813036,0.007346495832813036,0.007346495832813036,3.9451697047056458,3.9451697047056458,3.9451697047056458,0.0,0.0,0.0,14.623509124944096
1984-01-20,17.939492041208045,11.131372756365272,17.921226205280995,17.939492041208045,17.939492041208045,-3.4709299381757357,-3.4709299381757357,-3.4709299381757357,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.2886640278418486,-0.2886640278418486,-0.2886640278418486,-0.018207435533107635,-0.018207435533107635,-0.018207435533107635,3.92170455971506,3.92170455971506,3.92170455971506,0.0,0.0,0.0,14.468562103032308
1984-01-21,17.939543884442017,10.61449864760376,17.97474701104023,17.939543884442017,17.939543884442017,-3.6613288476694894,-3.6613288476694894,-3.6613288476694894,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.41356178105063296,-0.41356178105063296,-0.41356178105063296,-0.05800461123845598,-0.05800461123845598,-0.05800461123845598,3.8960005791354404,3.8960005791354404,3.8960005791354404,0.0,0.0,0.0,14.278215036772528
1984-01-22,17.939595727675997,10.783748305526894,17.54936556139088,17.939595727675997,17.939595727675997,-3.8053554489525507,-3.8053554489525507,-3.8053554489525507,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.43216910032861067,-0.43216910032861067,-0.43216910032861067,-0.15676295051014877,-0.15676295051014877,-0.15676295051014877,3.869339636402048,3.869339636402048,3.869339636402048,0.0,0.0,0.0,14.134240278723446
1984-01-23,17.93964757090997,10.84857216128799,18.13444038613797,17.93964757090997,17.93964757090997,-3.5518546058818337,-3.5518546058818337,-3.5518546058818337,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.3002456911330459,-0.3002456911330459,-0.3002456911330459,-0.008870238139404692,-0.008870238139404692,-0.008870238139404692,3.843024357906458,3.843024357906458,3.843024357906458,0.0,0.0,0.0,14.387792965028135
1984-01-24,17.939699414143945,11.247287860529921,18.416151121449847,17.939699414143945,17.939699414143945,-3.294436207773441,-3.294436207773441,-3.294436207773441,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.10105608841566542,-0.10105608841566542,-0.10105608841566542,0.07404030250378721,0.07404030250378721,0.07404030250378721,3.8183426126542783,3.8183426126542783,3.8183426126542783,0.0,0.0,0.0,14.645263206370505
1984-01-25,17.939751257377917,11.305358126200606,18.203569907942807,17.939751257377917,17.939751257377917,-3.0929322310513783,-3.0929322310513783,-3.0929322310513783,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.03584014690310822,0.03584014690310822,0.03584014690310822,0.16045843708447394,0.16045843708447394,0.16045843708447394,3.7965322194768802,3.7965322194768802,3.7965322194768802,0.0,0.0,0.0,14.84681902632654
1984-01-26,17.939803100611893,11.251533989202542,18.23605106781372,17.93980310061189,17.93980310061189,-3.2374120515998523,-3.2374120515998523,-3.2374120515998523,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.062257644575029795,0.062257644575029795,0.062257644575029795,0.007346495832682702,0.007346495832682702,0.007346495832682702,3.778746842508276,3.778746842508276,3.778746842508276,0.0,0.0,0.0,14.702391049012041
1984-01-27,17.93985494384587,11.086580769441262,18.147028688453155,17.93985494384587,17.93985494384587,-3.281711342809739,-3.281711342809739,-3.281711342809739,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.05623511308290448,0.05623511308290448,0.05623511308290448,-0.018207435533092727,-0.018207435533092727,-0.018207435533092727,3.766024014156289,3.766024014156289,3.766024014156289,0.0,0.0,0.0,14.65814360103613
1984-01-28,17.939906787079845,11.182260522852237,18.079286887294494,17.939906787079845,17.939906787079845,-3.2483643310582053,-3.2483643310582053,-3.2483643310582053,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.13614714759613508,0.13614714759613508,0.13614714759613508,-0.058004611238442,-0.058004611238442,-0.058004611238442,3.7592561670999416,3.7592561670999416,3.7592561670999416,0.0,0.0,0.0,14.69154245602164
1984-01-29,17.939958630313818,11.215169374016664,17.958651266525848,17.939958630313818,17.939958630313818,-3.155815571569896,-3.155815571569896,-3.155815571569896,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.3275449389063641,0.3275449389063641,0.3275449389063641,-0.15676295051014963,-0.15676295051014963,-0.15676295051014963,3.75916547454973,3.75916547454973,3.75916547454973,0.0,0.0,0.0,14.784143058743922
1984-01-30,17.940010473547794,11.523099790041819,18.750185720608375,17.940010473547794,17.940010473547794,-2.810948315612666,-2.810948315612666,-2.810948315612666,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.5174017635985172,0.5174017635985172,0.5174017635985172,-0.008870238139288843,-0.008870238139288843,-0.008870238139288843,3.7662831934439462,3.7662831934439462,3.7662831934439462,0.0,0.0,0.0,15.129062157935127
1984-01-31,17.94006231678177,11.810568595364385,18.86227595102175,17.94006231678177,17.94006231678177,-2.682368140033694,-2.682368140033694,-2.682368140033694,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.5484205106163815,0.5484205106163815,0.5484205106163815,0.07404030250375551,0.07404030250375551,0.07404030250375551,3.7809340813620094,3.7809340813620094,3.7809340813620094,0.0,0.0,0.0,15.257694176748076
1984-02-01,17.940114160015742,11.818410319601664,18.848493303596417,17.940114160015742,17.940114160015742,-2.7535706191078044,-2.7535706191078044,-2.7535706191078044,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.36850766012132186,0.36850766012132186,0.36850766012132186,0.1604584370844984,0.1604584370844984,0.1604584370844984,3.803226318202215,3.803226318202215,3.803226318202215,0.0,0.0,0.0,15.186543540907937
1984-02-02,17.94016600324972,11.518077533019603,18.282521523022442,17.940166003249715,17.940166003249715,-3.153687346744525,-3.153687346744525,-3.153687346744525,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.09168197990745457,0.09168197990745457,0.09168197990745457,0.007346495832762599,0.007346495832762599,0.007346495832762599,3.833047212031099,3.833047212031099,3.833047212031099,0.0,0.0,0.0,14.786478656505192
1984-02-03,17.94021784648369,11.063943667512168,18.24330885313861,17.94021784648369,17.94021784648369,-3.3272674321952014,-3.3272674321952014,-3.3272674321952014,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.09336177136347551,-0.09336177136347551,-0.09336177136347551,-0.018207435533149973,-0.018207435533149973,-0.018207435533149973,3.8700648092172654,3.8700648092172654,3.8700648092172654,0.0,0.0,0.0,14.61295041428849
1984-02-04,17.940269689717667,11.336346400278815,18.214404746525105,17.940269689717667,17.940269689717667,-3.3163398729758002,-3.3163398729758002,-3.3163398729758002,-7.08576303451584,-7.08576303451584,-7.08576303451584,-0.08630759370873588,-0.08630759370873588,-0.08630759370873588,-0.05800461123849646,-0.05800461123849646,-0.05800461123849646,3.9137353664872725,3.9137353664872725,3.9137353664872725,0.0,0.0,0.0,14.623929816741867
1984-02-05,17.940321532951643,11.051460605177818,18.240532366953857,17.940321532951643,17.940321532951643,-3.2378615936171298,-3.2378615936171298,-3.2378615936171298,-7.08576303451584,-7.08576303451584,-7.08576303451584,0.04134790997259349,0.04134790997259349,0.04134790997259349,-0.15676295051014302,-0.15676295051014302,-0.15676295051014302,3.96331648143626,3.96331648143626,3.96331648143626,0.0,0.0,0.0,14.702459939334513
